rank_date,rank,country_full,country_abrv,total_points,previous_points,rank_change,confederation
06-06-2012,98,Vietnam,VIE,343.34,347,-1,AFC
06-06-2012,100,New Zealand,NZL,341,256,30,OFC
06-06-2012,101,Sudan,SDN,338.25,292,12,CAF
06-06-2012,101,Sudan,SDN,338.25,292,12,CAF
06-06-2012,101,FYR Macedonia,MKD,338.33,342,-3,UEFA
06-06-2012,103,Northern Ireland,NIR,335.83,338,-3,UEFA
06-06-2012,104,Guyana,GUY,331.86,341,-5,CONCACAF
06-06-2012,105,Antigua and Barbuda,ATG,329.67,338,-5,CONCACAF
06-06-2012,106,Zimbabwe,ZIM,329.36,328,-2,CAF
06-06-2012,107,Malawi,MWI,323.96,332,-5,CAF
06-06-2012,108,Gambia,GAM,320.06,292,5,CAF
06-06-2012,109,Bermuda,BER,318.18,318,-2,CONCACAF
06-06-2012,110,Bolivia,BOL,312.04,308,-2,CONMEBOL
06-06-2012,111,Kenya,KEN,303.12,285,6,CAF
06-06-2012,112,Azerbaijan,AZE,300.35,305,-3,UEFA
06-06-2012,112,Chad,CHA,299.97,289,3,CAF
06-06-2012,114,St Kitts and Nevis,SKN,297.92,298,-3,CONCACAF
06-06-2012,114,Equatorial Guinea,EQG,298.38,330,-11,CAF
06-06-2012,116,Botswana,BOT,294.53,321,-10,CAF
06-06-2012,117,Mozambique,MOZ,289.76,300,-7,CAF
06-06-2012,118,São Tomé e Príncipe,STP,288.1,288,-2,CAF
06-06-2012,119,Rwanda,RWA,283.93,327,-14,CAF
06-06-2012,119,United Arab Emirates,UAE,283.68,281,1,AFC
06-06-2012,121,Luxembourg,LUX,283.08,283,-2,UEFA
06-06-2012,122,Niger,NIG,278.74,274,0,CAF
06-06-2012,122,Faroe Islands,FRO,279.06,284,-4,UEFA
06-06-2012,124,Liberia,LBR,277.25,296,-12,CAF
06-06-2012,125,Cyprus,CYP,266.14,252,8,UEFA
06-06-2012,126,Syria,SYR,262.72,268,0,AFC
06-06-2012,127,Congo DR,COD,257.11,269,-3,CAF
06-06-2012,128,Suriname,SUR,254.7,252,5,CONCACAF
06-06-2012,129,Tajikistan,TJK,253.58,255,2,AFC
06-06-2012,130,Ethiopia,ETH,248.71,236,8,CAF
06-06-2012,131,Burundi,BDI,248.43,267,-4,CAF
06-06-2012,131,Iceland,ISL,247.95,255,0,UEFA
06-06-2012,133,Dominican Republic,DOM,246.62,247,2,CONCACAF
06-06-2012,134,Namibia,NAM,245.6,281,-14,CAF
06-06-2012,135,Belize,BLZ,235.71,235,5,CONCACAF
06-06-2012,136,Thailand,THA,234,232,5,AFC
06-06-2012,137,Puerto Rico,PUR,223.83,236,1,CONCACAF
06-06-2012,138,Turkmenistan,TKM,219.15,220,6,AFC
06-06-2012,139,Tanzania,TAN,213.72,217,6,CAF
06-06-2012,140,Moldova,MDA,211.53,222,2,UEFA
06-06-2012,141,Nicaragua,NCA,208.74,211,5,CONCACAF
06-06-2012,141,Kazakhstan,KAZ,208.64,243,-4,UEFA
06-06-2012,143,Lebanon,LIB,207.15,260,-14,AFC
06-06-2012,144,Grenada,GRN,206.32,221,-1,CONCACAF
06-06-2012,145,Cuba,CUB,196.87,244,-9,CONCACAF
06-06-2012,146,St Vincent and the Grenadines,VIN,195.7,191,1,CONCACAF
06-06-2012,147,Malta,MLT,195.31,161,3,UEFA
06-06-2012,148,Liechtenstein,LIE,176.88,261,-20,UEFA
06-06-2012,149,Philippines,PHI,164.27,172,-1,AFC
06-06-2012,149,Nepal,NEP,163.53,164,0,AFC
06-06-2012,151,Indonesia,IDN,158.96,159,0,AFC
06-06-2012,152,Bangladesh,BAN,156.54,156,0,AFC
06-06-2012,153,Palestine,PLE,153.1,151,1,AFC
06-06-2012,154,Malaysia,MAS,151.11,153,-1,AFC
06-06-2012,155,New Caledonia,NCL,149.73,150,0,OFC
06-06-2012,156,Samoa,SAM,148.75,149,0,OFC
06-06-2012,157,Singapore,SIN,142.65,145,1,AFC
06-06-2012,158,Hong Kong,HKG,141.59,132,3,AFC
06-06-2012,159,Yemen,YEM,140.79,148,-2,AFC
06-06-2012,160,Curaçao,CUW,136.67,138,-1,CONCACAF
06-06-2012,161,Fiji,FIJ,133.45,133,-1,OFC
06-06-2012,162,Bahamas,BAH,132,132,-1,CONCACAF
06-06-2012,163,Madagascar,MAD,127.64,121,3,CAF
06-06-2012,164,India,IND,120.85,122,0,AFC
06-06-2012,165,Aruba,ARU,119.8,120,2,CONCACAF
06-06-2012,165,Maldives,MDV,120.01,122,-1,AFC
06-06-2012,167,Chinese Taipei,TPE,115.34,117,1,AFC
06-06-2012,168,Afghanistan,AFG,114.05,115,2,AFC
06-06-2012,169,Guinea-Bissau,GNB,110.51,116,0,CAF
06-06-2012,170,Lesotho,LES,108.54,131,-7,CAF
06-06-2012,171,Vanuatu,VAN,102.76,103,1,OFC
06-06-2012,172,Laos,LAO,96.18,96,1,AFC
06-06-2012,173,Dominica,DMA,95.43,95,1,CONCACAF
06-06-2012,174,Myanmar,MYA,93.85,94,1,AFC
06-06-2012,175,Cambodia,CAM,93.08,94,0,AFC
06-06-2012,176,Mongolia,MNG,87.6,88,1,AFC
06-06-2012,176,Tonga,TGA,87.55,88,1,OFC
06-06-2012,178,Barbados,BRB,86.7,106,-7,CONCACAF
06-06-2012,179,Swaziland,SWZ,86.37,86,0,CAF
06-06-2012,179,Tahiti,TAH,86.19,86,0,OFC
06-06-2012,181,Pakistan,PAK,82.25,80,0,AFC
06-06-2012,182,US Virgin Islands,VIR,78.22,78,0,CONCACAF
06-06-2012,183,Solomon Islands,SOL,74.62,75,0,OFC
06-06-2012,184,Sri Lanka,SRI,74.31,74,0,AFC
06-06-2012,185,Cayman Islands,CAY,72.41,72,0,CONCACAF
06-06-2012,186,American Samoa,ASA,60.71,61,0,OFC
06-06-2012,187,Comoros,COM,54.3,60,0,CAF
06-06-2012,188,St Lucia,LCA,52.44,52,0,CONCACAF
06-06-2012,189,Seychelles,SEY,47.68,47,0,CAF
06-06-2012,190,Eritrea,ERI,45.49,45,0,CAF
06-06-2012,191,Somalia,SOM,43.35,43,0,CAF
06-06-2012,192,Mauritius,MRI,37.47,37,0,CAF
06-06-2012,193,Papua New Guinea,PNG,34,34,0,OFC
06-06-2012,194,Guam,GUM,32.45,32,0,AFC
06-06-2012,195,Cook Islands,COK,27.91,28,1,OFC
06-06-2012,196,Kyrgyz Republic,KGZ,23.66,29,-1,AFC
06-06-2012,197,Djibouti,DJI,23.32,23,0,CAF
06-06-2012,198,Macau,MAC,17.15,16,0,AFC
06-06-2012,199,Andorra,AND,15.17,0,6,UEFA
06-06-2012,200,British Virgin Islands,VGB,13.2,13,-1,CONCACAF
06-06-2012,201,Anguilla,AIA,8.8,9,-1,CONCACAF
06-06-2012,202,Brunei Darussalam,BRU,4.86,4,-1,AFC
06-06-2012,203,Bhutan,BHU,4.25,4,-2,AFC
06-06-2012,203,Mauritania,MTN,4.3,4,-2,CAF
06-06-2012,205,Timor-Leste,TLS,1.7,2,-1,AFC
06-06-2012,206,Montserrat,MSR,0,0,-1,CONCACAF
06-06-2012,206,San Marino,SMR,0,0,-1,UEFA
06-06-2012,206,Turks and Caicos Islands,TCA,0,0,-1,CONCACAF
04-07-2012,1,Spain,ESP,1691.12,1456,0,UEFA
04-07-2012,2,Germany,GER,1501.7,1288,1,UEFA
04-07-2012,3,Uruguay,URU,1296.87,1292,-1,CONMEBOL
04-07-2012,4,England,ENG,1293.9,1145,2,UEFA
04-07-2012,5,Portugal,POR,1212.76,996,5,UEFA
04-07-2012,6,Italy,ITA,1192.25,977,6,UEFA
04-07-2012,7,Argentina,ARG,1095.1,1137,0,CONMEBOL
04-07-2012,8,Netherlands,NED,1079.28,1234,-4,UEFA
04-07-2012,9,Croatia,CRO,1050.49,1053,-1,UEFA
04-07-2012,10,Denmark,DEN,1017.26,1019,-1,UEFA
04-07-2012,11,Brazil,BRA,1011.81,1155,-6,CONMEBOL
04-07-2012,12,Greece,GRE,1002.66,953,3,UEFA
04-07-2012,13,Russia,RUS,981.02,975,0,UEFA
04-07-2012,14,France,FRA,979.62,964,0,UEFA
04-07-2012,15,Chile,CHI,960.7,994,-4,CONMEBOL
04-07-2012,16,Ivory Coast,CIV,939.02,943,0,CAF
04-07-2012,17,Sweden,SWE,909.27,910,0,UEFA
04-07-2012,18,Czech Republic,CZE,854.09,771,9,UEFA
04-07-2012,19,Mexico,MEX,831.97,889,0,CONCACAF
04-07-2012,20,Japan,JPN,829.19,822,3,AFC
04-07-2012,21,Switzerland,SUI,828.02,868,0,UEFA
04-07-2012,22,Colombia,COL,814.13,880,-2,CONMEBOL
04-07-2012,23,Australia,AUS,806.68,820,1,AFC
04-07-2012,24,Norway,NOR,779.94,787,2,UEFA
04-07-2012,25,Paraguay,PAR,772.06,833,-3,CONMEBOL
04-07-2012,26,Republic of Ireland,IRL,761.66,907,-8,UEFA
04-07-2012,27,Ecuador,ECU,752.12,693,9,CONMEBOL
04-07-2012,28,Korea Republic,KOR,739.57,719,7,AFC
04-07-2012,29,Turkey,TUR,734.66,732,4,UEFA
04-07-2012,30,Bosnia and Herzegovina,BIH,728.72,756,-1,UEFA
04-07-2012,31,Hungary,HUN,716.2,735,0,UEFA
04-07-2012,32,Peru,PER,711.65,688,5,CONMEBOL
04-07-2012,33,Ghana,GHA,707.27,818,-8,CAF
04-07-2012,34,Slovenia,SVN,705.6,742,-4,UEFA
04-07-2012,35,Algeria,ALG,693.43,734,-3,CAF
04-07-2012,36,USA,USA,686.81,767,-8,CONCACAF
04-07-2012,37,Serbia,SRB,675.03,725,-3,UEFA
04-07-2012,38,Wales,WAL,658.3,658,0,UEFA
04-07-2012,39,Libya,LBY,655.26,608,3,CAF
04-07-2012,40,Mali,MLI,650.1,601,3,CAF
04-07-2012,41,Zambia,ZAM,648.07,601,2,CAF
04-07-2012,42,Egypt,EGY,631.23,588,6,CAF
04-07-2012,43,Tunisia,TUN,627.35,591,3,CAF
04-07-2012,44,Slovakia,SVK,626.43,649,-5,UEFA
04-07-2012,45,Gabon,GAB,623.66,586,4,CAF
04-07-2012,46,Ukraine,UKR,620.56,572,6,UEFA
04-07-2012,47,Venezuela,VEN,615.03,614,-7,CONMEBOL
04-07-2012,48,Panama,PAN,612.25,591,-2,CONCACAF
04-07-2012,49,Scotland,SCO,611.44,611,-8,UEFA
04-07-2012,50,IR Iran,IRN,581.2,596,-5,AFC
04-07-2012,50,Montenegro,MNE,581.46,581,0,UEFA
04-07-2012,52,Romania,ROU,579.77,572,0,UEFA
04-07-2012,53,Belgium,BEL,563.61,564,1,UEFA
04-07-2012,54,Poland,POL,559.87,518,8,UEFA
04-07-2012,55,Armenia,ARM,559.06,579,-4,UEFA
04-07-2012,56,Estonia,EST,553.86,528,1,UEFA
04-07-2012,57,Costa Rica,CRC,541.01,507,8,CONCACAF
04-07-2012,58,Nigeria,NGA,525.09,520,2,CAF
04-07-2012,59,Cameroon,CMR,519.95,515,5,CAF
04-07-2012,60,Austria,AUT,517.46,524,-2,UEFA
04-07-2012,61,Senegal,SEN,506.31,517,2,CAF
04-07-2012,62,Haiti,HAI,503.4,490,9,CONCACAF
04-07-2012,63,Jamaica,JAM,496.47,520,-3,CONCACAF
04-07-2012,63,Honduras,HON,495.73,550,-8,CONCACAF
04-07-2012,65,Sierra Leone,SLE,488.3,523,-6,CAF
04-07-2012,65,Uzbekistan,UZB,488.06,503,1,AFC
04-07-2012,67,El Salvador,SLV,487.2,550,-12,CONCACAF
04-07-2012,68,South Africa,RSA,474.46,499,0,CAF
04-07-2012,68,China PR,CHN,473.6,481,5,AFC
04-07-2012,68,Canada,CAN,474.15,457,9,CONCACAF
04-07-2012,71,Morocco,MAR,470.62,491,-1,CAF
04-07-2012,72,Latvia,LVA,466.06,459,4,UEFA
04-07-2012,73,Central African Republic,CTA,461.66,366,20,CAF
04-07-2012,74,Finland,FIN,457.83,464,1,UEFA
04-07-2012,75,Albania,ALB,447.85,451,4,UEFA
04-07-2012,75,Guinea,GUI,448.46,502,-8,CAF
04-07-2012,77,Belarus,BLR,446.71,497,-8,UEFA
04-07-2012,78,Benin,BEN,446.25,489,-6,CAF
04-07-2012,79,Cape Verde Islands,CPV,441.03,457,-2,CAF
04-07-2012,80,Trinidad and Tobago,TRI,432.4,425,2,CONCACAF
04-07-2012,81,Iraq,IRQ,428.15,477,-7,AFC
04-07-2012,82,Israel,ISR,426.67,427,-1,UEFA
04-07-2012,83,Bolivia,BOL,419.25,312,27,CONMEBOL
04-07-2012,84,Jordan,JOR,416.51,429,-4,AFC
04-07-2012,85,Uganda,UGA,409.47,363,9,CAF
04-07-2012,86,Angola,ANG,406.86,416,-2,CAF
04-07-2012,87,Burkina Faso,BFA,405.32,407,-1,CAF
04-07-2012,88,Guatemala,GUA,401.12,412,-3,CONCACAF
04-07-2012,89,Korea DPR,PRK,386.09,375,0,AFC
04-07-2012,90,Lithuania,LTU,376.47,380,-2,UEFA
04-07-2012,91,Congo,CGO,374.95,422,-8,CAF
04-07-2012,92,Bulgaria,BUL,372.72,373,-2,UEFA
04-07-2012,93,Kuwait,KUW,370.05,383,-6,AFC
04-07-2012,93,Malawi,MWI,370.08,324,14,CAF
04-07-2012,95,New Zealand,NZL,366.45,341,5,OFC
04-07-2012,96,Oman,OMA,358.12,349,1,AFC
04-07-2012,97,Georgia,GEO,356.51,359,-2,UEFA
04-07-2012,98,Qatar,QAT,355.52,372,-7,AFC
04-07-2012,98,Togo,TOG,355.98,343,0,CAF
04-07-2012,100,Zimbabwe,ZIM,347.09,329,6,CAF
04-07-2012,101,Saudi Arabia,KSA,339.36,369,-9,AFC
04-07-2012,102,Northern Ireland,NIR,335.83,336,1,UEFA
04-07-2012,103,Bahrain,BHR,331.17,359,-8,AFC
04-07-2012,103,FYR Macedonia,MKD,330.6,338,-2,UEFA
04-07-2012,105,Sudan,SDN,329.36,338,-4,CAF
04-07-2012,105,Sudan,SDN,329.36,338,-4,CAF
04-07-2012,106,Antigua and Barbuda,ATG,325.77,330,-1,CONCACAF
04-07-2012,107,Mozambique,MOZ,315.67,290,10,CAF
04-07-2012,108,Azerbaijan,AZE,307.67,300,4,UEFA
04-07-2012,109,Guyana,GUY,304.49,332,-5,CONCACAF
04-07-2012,110,Luxembourg,LUX,302.73,283,11,UEFA
04-07-2012,111,Equatorial Guinea,EQG,301.8,298,3,CAF
04-07-2012,112,St Kitts and Nevis,SKN,301.21,298,2,CONCACAF
04-07-2012,113,Botswana,BOT,296.37,295,3,CAF
04-07-2012,114,Niger,NIG,290.95,279,8,CAF
04-07-2012,114,Congo DR,COD,290.82,257,13,CAF
04-07-2012,116,United Arab Emirates,UAE,286.57,284,3,AFC
04-07-2012,117,Bermuda,BER,281.45,318,-8,CONCACAF
04-07-2012,117,Namibia,NAM,280.98,246,17,CAF
04-07-2012,119,Ethiopia,ETH,272.8,249,11,CAF
04-07-2012,120,Vietnam,VIE,271.67,343,-22,AFC
04-07-2012,120,Liberia,LBR,272.05,277,4,CAF
04-07-2012,122,Cyprus,CYP,266.14,266,3,UEFA
04-07-2012,123,Chad,CHA,261.54,300,-11,CAF
04-07-2012,124,Tajikistan,TJK,257.5,254,5,AFC
04-07-2012,125,Kenya,KEN,255.72,303,-14,CAF
04-07-2012,125,Rwanda,RWA,255.96,284,-6,CAF
04-07-2012,127,Tanzania,TAN,252.93,214,12,CAF
04-07-2012,128,Gambia,GAM,251.36,320,-20,CAF
04-07-2012,129,Iceland,ISL,249.72,248,2,UEFA
04-07-2012,130,Dominican Republic,DOM,246.62,247,3,CONCACAF
04-07-2012,131,Belize,BLZ,242.35,236,4,CONCACAF
04-07-2012,132,São Tomé e Príncipe,STP,240.08,288,-14,CAF
04-07-2012,132,Syria,SYR,240.29,263,-6,AFC
04-07-2012,132,Suriname,SUR,239.94,255,-4,CONCACAF
04-07-2012,135,Thailand,THA,235.31,234,1,AFC
04-07-2012,136,Burundi,BDI,234.35,248,-5,CAF
04-07-2012,137,Turkmenistan,TKM,222.88,219,1,AFC
04-07-2012,138,Tahiti,TAH,213.52,86,41,OFC
04-07-2012,139,Moldova,MDA,213.46,212,1,UEFA
04-07-2012,140,Puerto Rico,PUR,209.97,224,-3,CONCACAF
04-07-2012,141,Nicaragua,NCA,208.74,209,0,CONCACAF
04-07-2012,142,Grenada,GRN,203.57,206,2,CONCACAF
04-07-2012,143,New Caledonia,NCL,200.28,150,12,OFC
04-07-2012,144,Lebanon,LIB,197.01,207,-1,AFC
04-07-2012,145,Malta,MLT,195.97,195,2,UEFA
04-07-2012,145,St Vincent and the Grenadines,VIN,195.7,196,1,CONCACAF
04-07-2012,147,Kazakhstan,KAZ,194.65,209,-6,UEFA
04-07-2012,148,Yemen,YEM,179.35,141,11,AFC
04-07-2012,149,Liechtenstein,LIE,176.88,177,-1,UEFA
04-07-2012,150,Cuba,CUB,171.3,197,-5,CONCACAF
04-07-2012,151,Bangladesh,BAN,160.42,157,1,AFC
04-07-2012,152,Philippines,PHI,156.66,164,-3,AFC
04-07-2012,153,Indonesia,IDN,156.11,159,-2,AFC
04-07-2012,154,Palestine,PLE,153.63,153,-1,AFC
04-07-2012,155,Nepal,NEP,149.13,164,-6,AFC
04-07-2012,155,Faroe Islands,FRO,149.44,279,-33,UEFA
04-07-2012,157,Malaysia,MAS,139.19,151,-3,AFC
04-07-2012,158,Singapore,SIN,137.75,143,-1,AFC
04-07-2012,158,Curaçao,CUW,138.06,137,2,CONCACAF
04-07-2012,160,Hong Kong,HKG,131.61,142,-2,AFC
04-07-2012,161,Fiji,FIJ,129.91,133,0,OFC
04-07-2012,162,Afghanistan,AFG,122.22,114,6,AFC
04-07-2012,163,India,IND,120.85,121,1,AFC
04-07-2012,164,Aruba,ARU,119.8,120,1,CONCACAF
04-07-2012,164,Maldives,MDV,119.63,120,1,AFC
04-07-2012,166,Lesotho,LES,119.09,109,4,CAF
04-07-2012,167,Madagascar,MAD,114.51,128,-4,CAF
04-07-2012,168,Vanuatu,VAN,104.04,103,3,OFC
04-07-2012,169,Guinea-Bissau,GNB,102.91,111,0,CAF
04-07-2012,170,Barbados,BRB,100.23,87,8,CONCACAF
04-07-2012,171,Bahamas,BAH,99,132,-9,CONCACAF
04-07-2012,172,Dominica,DMA,95.43,95,1,CONCACAF
04-07-2012,173,Samoa,SAM,92.97,149,-17,OFC
04-07-2012,174,Solomon Islands,SOL,92.25,75,9,OFC
04-07-2012,175,Tonga,TGA,86.7,88,1,OFC
04-07-2012,176,Chinese Taipei,TPE,85.96,115,-9,AFC
04-07-2012,177,US Virgin Islands,VIR,84.54,78,5,CONCACAF
04-07-2012,178,Pakistan,PAK,71.5,82,3,AFC
04-07-2012,178,Cayman Islands,CAY,72.41,72,7,CONCACAF
04-07-2012,180,Myanmar,MYA,67.08,94,-6,AFC
04-07-2012,181,Sri Lanka,SRI,63.63,74,3,AFC
04-07-2012,182,Swaziland,SWZ,62.89,86,-3,CAF
04-07-2012,183,American Samoa,ASA,60.71,61,3,OFC
04-07-2012,184,Mongolia,MNG,55.35,88,-8,AFC
04-07-2012,185,Comoros,COM,54.3,54,2,CAF
04-07-2012,186,St Lucia,LCA,52.44,52,2,CONCACAF
04-07-2012,187,Seychelles,SEY,46.18,48,2,CAF
04-07-2012,187,Papua New Guinea,PNG,46.04,34,6,OFC
04-07-2012,189,Eritrea,ERI,45.49,45,1,CAF
04-07-2012,190,Laos,LAO,43.65,96,-18,AFC
04-07-2012,191,Somalia,SOM,43.35,43,0,CAF
04-07-2012,192,Cambodia,CAM,40.41,93,-17,AFC
04-07-2012,193,Mauritius,MRI,38.45,37,-1,CAF
04-07-2012,194,Guam,GUM,32.45,32,0,AFC
04-07-2012,195,Cook Islands,COK,24.51,28,0,OFC
04-07-2012,196,Kyrgyz Republic,KGZ,23.66,24,0,AFC
04-07-2012,196,Djibouti,DJI,24.1,23,1,CAF
04-07-2012,198,Andorra,AND,15.17,15,1,UEFA
04-07-2012,199,British Virgin Islands,VGB,13.2,13,1,CONCACAF
04-07-2012,199,Macau,MAC,13.46,17,-1,AFC
04-07-2012,201,Brunei Darussalam,BRU,4.86,5,1,AFC
04-07-2012,202,Mauritania,MTN,4.3,4,1,CAF
04-07-2012,202,Anguilla,AIA,4.4,9,-1,CONCACAF
04-07-2012,204,Timor-Leste,TLS,1.7,2,1,AFC
04-07-2012,205,Montserrat,MSR,0,0,1,CONCACAF
04-07-2012,205,San Marino,SMR,0,0,1,UEFA
04-07-2012,205,Turks and Caicos Islands,TCA,0,0,1,CONCACAF
04-07-2012,205,Bhutan,BHU,0,4,-2,AFC
08-08-2012,1,Spain,ESP,1604.52,1691,0,UEFA
08-08-2012,2,Germany,GER,1473.88,1502,0,UEFA
08-08-2012,3,England,ENG,1293.9,1294,1,UEFA
08-08-2012,4,Uruguay,URU,1236.13,1297,-1,CONMEBOL
08-08-2012,5,Portugal,POR,1212.76,1213,0,UEFA
08-08-2012,6,Italy,ITA,1192.25,1192,0,UEFA
08-08-2012,7,Argentina,ARG,1098.02,1095,0,CONMEBOL
08-08-2012,8,Netherlands,NED,1053.37,1079,0,UEFA
08-08-2012,9,Croatia,CRO,1050.49,1050,0,UEFA
08-08-2012,10,Denmark,DEN,1017.26,1017,0,UEFA
08-08-2012,11,Russia,RUS,1016.35,981,2,UEFA
08-08-2012,12,Greece,GRE,1002.66,1003,0,UEFA
08-08-2012,13,Brazil,BRA,991,1012,-2,CONMEBOL
08-08-2012,14,France,FRA,979.62,980,0,UEFA
08-08-2012,15,Chile,CHI,953.07,961,0,CONMEBOL
08-08-2012,16,Ivory Coast,CIV,939.02,939,0,CAF
08-08-2012,17,Sweden,SWE,909.27,909,0,UEFA
08-08-2012,18,Mexico,MEX,861.88,832,1,CONCACAF
08-08-2012,19,Czech Republic,CZE,854.09,854,-1,UEFA
08-08-2012,20,Ecuador,ECU,836.36,752,7,CONMEBOL
08-08-2012,21,Colombia,COL,835.41,814,1,CONMEBOL
08-08-2012,22,Japan,JPN,829.19,829,-2,AFC
08-08-2012,23,Switzerland,SUI,828.02,828,-2,UEFA
08-08-2012,24,Australia,AUS,806.68,807,-1,AFC
08-08-2012,25,Norway,NOR,779.94,780,-1,UEFA
08-08-2012,26,Republic of Ireland,IRL,779.04,762,0,UEFA
08-08-2012,27,Paraguay,PAR,747.47,772,-2,CONMEBOL
08-08-2012,28,Hungary,HUN,746.23,716,3,UEFA
08-08-2012,29,Korea Republic,KOR,739.57,740,-1,AFC
08-08-2012,30,Turkey,TUR,734.66,735,-1,UEFA
08-08-2012,31,Bosnia and Herzegovina,BIH,728.72,729,-1,UEFA
08-08-2012,32,Ghana,GHA,707.27,707,1,CAF
08-08-2012,33,Slovenia,SVN,705.6,706,1,UEFA
08-08-2012,34,Algeria,ALG,693.43,693,1,CAF
08-08-2012,35,Serbia,SRB,675.03,675,2,UEFA
08-08-2012,36,USA,USA,672.13,687,0,CONCACAF
08-08-2012,37,Wales,WAL,658.3,658,1,UEFA
08-08-2012,38,Libya,LBY,655.26,655,1,CAF
08-08-2012,39,Mali,MLI,650.1,650,1,CAF
08-08-2012,40,Egypt,EGY,636.74,631,2,CAF
08-08-2012,41,Tunisia,TUN,627.35,627,2,CAF
08-08-2012,42,Slovakia,SVK,626.43,626,2,UEFA
08-08-2012,43,Gabon,GAB,623.66,624,2,CAF
08-08-2012,44,Zambia,ZAM,623.14,648,-3,CAF
08-08-2012,45,Ukraine,UKR,620.56,621,1,UEFA
08-08-2012,46,Scotland,SCO,611.44,611,3,UEFA
08-08-2012,47,Peru,PER,606.97,712,-15,CONMEBOL
08-08-2012,48,IR Iran,IRN,590.2,581,2,AFC
08-08-2012,49,Estonia,EST,587.12,554,7,UEFA
08-08-2012,50,Montenegro,MNE,581.46,581,0,UEFA
08-08-2012,51,Romania,ROU,579.77,580,1,UEFA
08-08-2012,52,Venezuela,VEN,570.29,615,-5,CONMEBOL
08-08-2012,53,Belgium,BEL,563.61,564,0,UEFA
08-08-2012,54,Poland,POL,559.87,560,0,UEFA
08-08-2012,54,Panama,PAN,560.2,612,-6,CONCACAF
08-08-2012,56,Armenia,ARM,559.06,559,-1,UEFA
08-08-2012,57,Sierra Leone,SLE,528.64,488,8,CAF
08-08-2012,58,Nigeria,NGA,525.09,525,0,CAF
08-08-2012,59,Cameroon,CMR,519.95,520,0,CAF
08-08-2012,60,Austria,AUT,517.46,517,0,UEFA
08-08-2012,61,Senegal,SEN,506.31,506,0,CAF
08-08-2012,62,Costa Rica,CRC,500.73,541,-5,CONCACAF
08-08-2012,63,Uzbekistan,UZB,492.52,488,2,AFC
08-08-2012,64,El Salvador,SLV,489.89,487,3,CONCACAF
08-08-2012,65,Honduras,HON,486.05,496,-2,CONCACAF
08-08-2012,66,Jamaica,JAM,478.88,496,-3,CONCACAF
08-08-2012,67,South Africa,RSA,474.46,474,1,CAF
08-08-2012,68,Morocco,MAR,472.51,471,3,CAF
08-08-2012,69,China PR,CHN,470.4,474,-1,AFC
08-08-2012,70,Latvia,LVA,463.42,466,2,UEFA
08-08-2012,71,Central African Republic,CTA,461.66,462,2,CAF
08-08-2012,72,Finland,FIN,450.55,458,2,UEFA
08-08-2012,73,Bolivia,BOL,449.17,419,10,CONMEBOL
08-08-2012,74,Albania,ALB,447.85,448,1,UEFA
08-08-2012,74,Guinea,GUI,448.46,448,1,CAF
08-08-2012,76,Belarus,BLR,446.71,447,1,UEFA
08-08-2012,77,Benin,BEN,446.25,446,1,CAF
08-08-2012,78,Cape Verde Islands,CPV,441.03,441,1,CAF
08-08-2012,79,Canada,CAN,438.58,474,-11,CONCACAF
08-08-2012,80,Haiti,HAI,434.78,503,-18,CONCACAF
08-08-2012,80,Trinidad and Tobago,TRI,435.32,432,0,CONCACAF
08-08-2012,82,Israel,ISR,426.67,427,0,UEFA
08-08-2012,83,Jordan,JOR,424.54,417,1,AFC
08-08-2012,84,Iraq,IRQ,420.15,428,-3,AFC
08-08-2012,85,Angola,ANG,406.86,407,1,CAF
08-08-2012,85,Lithuania,LTU,407.11,376,5,UEFA
08-08-2012,87,Burkina Faso,BFA,405.32,405,0,CAF
08-08-2012,88,Guatemala,GUA,398.64,401,0,CONCACAF
08-08-2012,88,Uganda,UGA,399.11,409,-3,CAF
08-08-2012,90,Malawi,MWI,396.52,370,3,CAF
08-08-2012,91,Korea DPR,PRK,392.22,386,-2,AFC
08-08-2012,92,Congo,CGO,374.95,375,-1,CAF
08-08-2012,92,Oman,OMA,374.92,358,4,AFC
08-08-2012,94,Bulgaria,BUL,372.72,373,-2,UEFA
08-08-2012,95,New Zealand,NZL,366.45,366,0,OFC
08-08-2012,96,Kuwait,KUW,358.87,370,-3,AFC
08-08-2012,97,Georgia,GEO,356.51,357,0,UEFA
08-08-2012,98,Qatar,QAT,353.9,356,0,AFC
08-08-2012,99,Togo,TOG,342.23,356,-1,CAF
08-08-2012,100,Antigua and Barbuda,ATG,336.77,326,6,CONCACAF
08-08-2012,101,Northern Ireland,NIR,335.83,336,1,UEFA
08-08-2012,102,Bahrain,BHR,331.17,331,1,AFC
08-08-2012,102,FYR Macedonia,MKD,330.6,331,1,UEFA
08-08-2012,104,Sudan,SDN,329.36,329,1,CAF
08-08-2012,104,Sudan,SDN,329.36,329,1,CAF
08-08-2012,104,Saudi Arabia,KSA,328.72,339,-3,AFC
08-08-2012,106,Zimbabwe,ZIM,328.49,347,-6,CAF
08-08-2012,107,Mozambique,MOZ,316.18,316,0,CAF
08-08-2012,108,Azerbaijan,AZE,307.67,308,0,UEFA
08-08-2012,109,Guyana,GUY,307.08,304,0,CONCACAF
08-08-2012,110,Luxembourg,LUX,302.73,303,0,UEFA
08-08-2012,111,Equatorial Guinea,EQG,301.8,302,0,CAF
